,is_pick,hero_id,team,order,ord,match_id,team_id
1666,True,59,Team Liquid,16,16,5409345502,2163
1667,True,32,Alliance,17,17,5409345502,111474
1668,False,49,Team Liquid,18,18,5409345502,2163
1669,False,114,Alliance,19,19,5409345502,111474
1670,True,15,Alliance,20,20,5409345502,111474
1671,True,39,Team Liquid,21,21,5409345502,2163
1672,False,120,Team Liquid,0,0,5408143396,2163
1673,False,110,Team Secret,1,1,5408143396,1838315
1674,False,36,Team Liquid,2,2,5408143396,2163
1675,False,79,Team Secret,3,3,5408143396,1838315
1676,False,7,Team Liquid,4,4,5408143396,2163
1677,False,129,Team Secret,5,5,5408143396,1838315
1678,False,106,Team Liquid,6,6,5408143396,2163
1679,False,121,Team Secret,7,7,5408143396,1838315
1680,True,90,Team Liquid,8,8,5408143396,2163
1681,True,86,Team Secret,9,9,5408143396,1838315
1682,True,3,Team Secret,10,10,5408143396,1838315
1683,True,99,Team Liquid,11,11,5408143396,2163
1684,False,95,Team Liquid,12,12,5408143396,2163
1685,False,38,Team Secret,13,13,5408143396,1838315
1686,True,62,Team Secret,14,14,5408143396,1838315
1687,True,100,Team Liquid,15,15,5408143396,2163
1688,True,43,Team Secret,16,16,5408143396,1838315
1689,True,39,Team Liquid,17,17,5408143396,2163
1690,False,77,Team Secret,18,18,5408143396,1838315
1691,False,32,Team Liquid,19,19,5408143396,2163
1692,True,114,Team Liquid,20,20,5408143396,2163
1693,True,49,Team Secret,21,21,5408143396,1838315
1694,False,120,Team Liquid,0,0,5408031242,2163
1695,False,121,Team Secret,1,1,5408031242,1838315
1696,False,7,Team Liquid,2,2,5408031242,2163
1697,False,110,Team Secret,3,3,5408031242,1838315
1698,False,36,Team Liquid,4,4,5408031242,2163
1699,False,79,Team Secret,5,5,5408031242,1838315
1700,False,86,Team Liquid,6,6,5408031242,2163
1701,False,129,Team Secret,7,7,5408031242,1838315
1702,True,90,Team Liquid,8,8,5408031242,2163
1703,True,30,Team Secret,9,9,5408031242,1838315
1704,True,106,Team Secret,10,10,5408031242,1838315
1705,True,99,Team Liquid,11,11,5408031242,2163
1706,False,98,Team Liquid,12,12,5408031242,2163
1707,False,49,Team Secret,13,13,5408031242,1838315
1708,True,3,Team Secret,14,14,5408031242,1838315
1709,True,100,Team Liquid,15,15,5408031242,2163
1710,True,62,Team Secret,16,16,5408031242,1838315
1711,True,80,Team Liquid,17,17,5408031242,2163
1712,False,38,Team Secret,18,18,5408031242,1838315
1713,False,43,Team Liquid,19,19,5408031242,2163
1714,True,28,Team Liquid,20,20,5408031242,2163
1715,True,95,Team Secret,21,21,5408031242,1838315
1716,False,98,Virtus.pro,0,0,5404261360,1883502
1717,False,105,Team Liquid,1,1,5404261360,2163
1718,False,90,Virtus.pro,2,2,5404261360,1883502
1719,False,83,Team Liquid,3,3,5404261360,2163
1720,False,43,Virtus.pro,4,4,5404261360,1883502
1721,False,53,Team Liquid,5,5,5404261360,2163
1722,False,65,Virtus.pro,6,6,5404261360,1883502
1723,False,79,Team Liquid,7,7,5404261360,2163
1724,True,106,Virtus.pro,8,8,5404261360,1883502
1725,True,121,Team Liquid,9,9,5404261360,2163
1726,True,129,Team Liquid,10,10,5404261360,2163
1727,True,30,Virtus.pro,11,11,5404261360,1883502
1728,False,80,Virtus.pro,12,12,5404261360,1883502
1729,False,67,Team Liquid,13,13,5404261360,2163
1730,True,119,Team Liquid,14,14,5404261360,2163
1731,True,45,Virtus.pro,15,15,5404261360,1883502
1732,True,126,Team Liquid,16,16,5404261360,2163
1733,True,96,Virtus.pro,17,17,5404261360,1883502
1734,False,46,Team Liquid,18,18,5404261360,2163
1735,False,93,Virtus.pro,19,19,5404261360,1883502
1736,True,11,Virtus.pro,20,20,5404261360,1883502
1737,True,61,Team Liquid,21,21,5404261360,2163
1738,False,105,Team Liquid,0,0,5404104229,2163
1739,False,106,Virtus.pro,1,1,5404104229,1883502
1740,False,83,Team Liquid,2,2,5404104229,2163
1741,False,79,Virtus.pro,3,3,5404104229,1883502
1742,False,43,Team Liquid,4,4,5404104229,2163
1743,False,98,Virtus.pro,5,5,5404104229,1883502
1744,False,53,Team Liquid,6,6,5404104229,2163
1745,False,90,Virtus.pro,7,7,5404104229,1883502
1746,True,121,Team Liquid,8,8,5404104229,2163
1747,True,111,Virtus.pro,9,9,5404104229,1883502
1748,True,96,Virtus.pro,10,10,5404104229,1883502
1749,True,129,Team Liquid,11,11,5404104229,2163
1750,False,67,Team Liquid,12,12,5404104229,2163
1751,False,80,Virtus.pro,13,13,5404104229,1883502
1752,True,110,Virtus.pro,14,14,5404104229,1883502
1753,True,63,Team Liquid,15,15,5404104229,2163
1754,True,109,Virtus.pro,16,16,5404104229,1883502
1755,True,49,Team Liquid,17,17,5404104229,2163
1756,False,17,Virtus.pro,18,18,5404104229,1883502
1757,False,36,Team Liquid,19,19,5404104229,2163
1758,True,56,Team Liquid,20,20,5404104229,2163
1759,True,23,Virtus.pro,21,21,5404104229,1883502
1760,False,111,OG.Seed,0,0,5396441960,7555613
1761,False,43,Team Liquid,1,1,5396441960,2163
1762,False,80,OG.Seed,2,2,5396441960,7555613
1763,False,38,Team Liquid,3,3,5396441960,2163
1764,False,110,OG.Seed,4,4,5396441960,7555613
1765,False,120,Team Liquid,5,5,5396441960,2163
1766,False,66,OG.Seed,6,6,5396441960,7555613
1767,False,99,Team Liquid,7,7,5396441960,2163
1768,True,90,OG.Seed,8,8,5396441960,7555613
1769,True,106,Team Liquid,9,9,5396441960,2163
1770,True,121,Team Liquid,10,10,5396441960,2163
1771,True,49,OG.Seed,11,11,5396441960,7555613
1772,False,98,OG.Seed,12,12,5396441960,7555613
1773,False,39,Team Liquid,13,13,5396441960,2163
1774,True,114,Team Liquid,14,14,5396441960,2163
1775,True,119,OG.Seed,15,15,5396441960,7555613
1776,True,107,Team Liquid,16,16,5396441960,2163
1777,True,32,OG.Seed,17,17,5396441960,7555613
1778,False,129,Team Liquid,18,18,5396441960,2163
1779,False,96,OG.Seed,19,19,5396441960,7555613
1780,True,58,OG.Seed,20,20,5396441960,7555613
1781,True,65,Team Liquid,21,21,5396441960,2163
1782,False,43,Team Liquid,0,0,5396320618,2163
1783,False,111,OG.Seed,1,1,5396320618,7555613
1784,False,55,Team Liquid,2,2,5396320618,2163
1785,False,90,OG.Seed,3,3,5396320618,7555613
1786,False,38,Team Liquid,4,4,5396320618,2163
1787,False,110,OG.Seed,5,5,5396320618,7555613
1788,False,120,Team Liquid,6,6,5396320618,2163
1789,False,77,OG.Seed,7,7,5396320618,7555613
1790,True,66,Team Liquid,8,8,5396320618,2163
1791,True,5,OG.Seed,9,9,5396320618,7555613
1792,True,106,OG.Seed,10,10,5396320618,7555613
1793,True,129,Team Liquid,11,11,5396320618,2163
1794,False,121,Team Liquid,12,12,5396320618,2163
1795,False,114,OG.Seed,13,13,5396320618,7555613
1796,True,7,OG.Seed,14,14,5396320618,7555613
1797,True,86,Team Liquid,15,15,5396320618,2163
1798,True,2,OG.Seed,16,16,5396320618,7555613
1799,True,80,Team Liquid,17,17,5396320618,2163
1800,False,49,OG.Seed,18,18,5396320618,7555613
1801,False,39,Team Liquid,19,19,5396320618,2163
1802,True,126,Team Liquid,20,20,5396320618,2163
1803,True,99,OG.Seed,21,21,5396320618,7555613
1804,False,45,Team Liquid,0,0,5390578531,2163
1805,False,90,OG,1,1,5390578531,2586976
1806,False,120,Team Liquid,2,2,5390578531,2163
1807,False,129,OG,3,3,5390578531,2586976
1808,False,7,Team Liquid,4,4,5390578531,2163
1809,False,110,OG,5,5,5390578531,2586976
1810,False,126,Team Liquid,6,6,5390578531,2163
1811,False,38,OG,7,7,5390578531,2586976
1812,True,121,Team Liquid,8,8,5390578531,2163
1813,True,100,OG,9,9,5390578531,2586976
1814,True,52,OG,10,10,5390578531,2586976
1815,True,49,Team Liquid,11,11,5390578531,2163
1816,False,114,Team Liquid,12,12,5390578531,2163
1817,False,32,OG,13,13,5390578531,2586976
1818,True,79,OG,14,14,5390578531,2586976
1819,True,107,Team Liquid,15,15,5390578531,2163
1820,True,51,OG,16,16,5390578531,2586976
1821,True,77,Team Liquid,17,17,5390578531,2163
1822,False,65,OG,18,18,5390578531,2586976
1823,False,73,Team Liquid,19,19,5390578531,2163
1824,True,13,Team Liquid,20,20,5390578531,2163
1825,True,109,OG,21,21,5390578531,2586976
1826,False,7,Team Liquid,0,0,5390454813,2163
1827,False,110,OG,1,1,5390454813,2586976
1828,False,120,Team Liquid,2,2,5390454813,2163
1829,False,90,OG,3,3,5390454813,2586976
1830,False,45,Team Liquid,4,4,5390454813,2163
1831,False,111,OG,5,5,5390454813,2586976
1832,False,126,Team Liquid,6,6,5390454813,2163
1833,False,129,OG,7,7,5390454813,2586976
1834,True,121,Team Liquid,8,8,5390454813,2163
1835,True,106,OG,9,9,5390454813,2586976
1836,True,68,OG,10,10,5390454813,2586976
1837,True,63,Team Liquid,11,11,5390454813,2163
1838,False,33,Team Liquid,12,12,5390454813,2163
1839,False,32,OG,13,13,5390454813,2586976
1840,True,86,OG,14,14,5390454813,2586976
1841,True,100,Team Liquid,15,15,5390454813,2163
1842,True,108,OG,16,16,5390454813,2586976
1843,True,114,Team Liquid,17,17,5390454813,2163
1844,False,65,OG,18,18,5390454813,2586976
1845,False,39,Team Liquid,19,19,5390454813,2163
1846,True,38,Team Liquid,20,20,5390454813,2163
1847,True,50,OG,21,21,5390454813,2586976
1848,False,7,Team Liquid,0,0,5388403687,2163
1849,False,121,Team Secret,1,1,5388403687,1838315
1850,False,120,Team Liquid,2,2,5388403687,2163
1851,False,90,Team Secret,3,3,5388403687,1838315
1852,False,45,Team Liquid,4,4,5388403687,2163
1853,False,129,Team Secret,5,5,5388403687,1838315
1854,False,36,Team Liquid,6,6,5388403687,2163
1855,False,79,Team Secret,7,7,5388403687,1838315
1856,True,110,Team Liquid,8,8,5388403687,2163
1857,True,111,Team Secret,9,9,5388403687,1838315
1858,True,126,Team Secret,10,10,5388403687,1838315
1859,True,2,Team Liquid,11,11,5388403687,2163
1860,False,43,Team Liquid,12,12,5388403687,2163
1861,False,99,Team Secret,13,13,5388403687,1838315
1862,True,85,Team Secret,14,14,5388403687,1838315
1863,True,30,Team Liquid,15,15,5388403687,2163
1864,True,72,Team Secret,16,16,5388403687,1838315
1865,True,10,Team Liquid,17,17,5388403687,2163
1866,False,106,Team Secret,18,18,5388403687,1838315
1867,False,39,Team Liquid,19,19,5388403687,2163
1868,True,15,Team Liquid,20,20,5388403687,2163
1869,True,65,Team Secret,21,21,5388403687,1838315
1870,False,7,Team Liquid,0,0,5388272446,2163
1871,False,110,Team Secret,1,1,5388272446,1838315
1872,False,36,Team Liquid,2,2,5388272446,2163
1873,False,121,Team Secret,3,3,5388272446,1838315
1874,False,120,Team Liquid,4,4,5388272446,2163
1875,False,90,Team Secret,5,5,5388272446,1838315
1876,False,45,Team Liquid,6,6,5388272446,2163
1877,False,129,Team Secret,7,7,5388272446,1838315
1878,True,79,Team Liquid,8,8,5388272446,2163
1879,True,66,Team Secret,9,9,5388272446,1838315
1880,True,126,Team Secret,10,10,5388272446,1838315
1881,True,106,Team Liquid,11,11,5388272446,2163
1882,False,49,Team Liquid,12,12,5388272446,2163
1883,False,99,Team Secret,13,13,5388272446,1838315
1884,True,26,Team Secret,14,14,5388272446,1838315
1885,True,128,Team Liquid,15,15,5388272446,2163
1886,True,102,Team Secret,16,16,5388272446,1838315
1887,True,96,Team Liquid,17,17,5388272446,2163
1888,False,114,Team Secret,18,18,5388272446,1838315
1889,False,43,Team Liquid,19,19,5388272446,2163
1890,True,72,Team Liquid,20,20,5388272446,2163
1891,True,73,Team Secret,21,21,5388272446,1838315
1892,False,120,Team Liquid,0,0,5388124313,2163
1893,False,98,Team Secret,1,1,5388124313,1838315
1894,False,7,Team Liquid,2,2,5388124313,2163
1895,False,90,Team Secret,3,3,5388124313,1838315
1896,False,45,Team Liquid,4,4,5388124313,2163
1897,False,65,Team Secret,5,5,5388124313,1838315
1898,False,36,Team Liquid,6,6,5388124313,2163
1899,False,106,Team Secret,7,7,5388124313,1838315
1900,True,79,Team Liquid,8,8,5388124313,2163
1901,True,58,Team Secret,9,9,5388124313,1838315
1902,True,100,Team Secret,10,10,5388124313,1838315
1903,True,129,Team Liquid,11,11,5388124313,2163
1904,False,95,Team Liquid,12,12,5388124313,2163
1905,False,43,Team Secret,13,13,5388124313,1838315
1906,True,126,Team Secret,14,14,5388124313,1838315
1907,True,110,Team Liquid,15,15,5388124313,2163
1908,True,53,Team Secret,16,16,5388124313,1838315
1909,True,80,Team Liquid,17,17,5388124313,2163
1910,False,114,Team Secret,18,18,5388124313,1838315
1911,False,12,Team Liquid,19,19,5388124313,2163
1912,True,99,Team Liquid,20,20,5388124313,2163
1913,True,25,Team Secret,21,21,5388124313,1838315
1914,False,99,Nigma,0,0,5380279351,7554697
1915,False,53,Team Liquid,1,1,5380279351,2163
1916,False,77,Nigma,2,2,5380279351,7554697
1917,False,91,Team Liquid,3,3,5380279351,2163
1918,False,98,Nigma,4,4,5380279351,7554697
1919,False,100,Team Liquid,5,5,5380279351,2163
1920,False,111,Nigma,6,6,5380279351,7554697
1921,False,45,Team Liquid,7,7,5380279351,2163
1922,True,106,Nigma,8,8,5380279351,7554697
1923,True,90,Team Liquid,9,9,5380279351,2163
1924,True,129,Team Liquid,10,10,5380279351,2163
1925,True,31,Nigma,11,11,5380279351,7554697
1926,False,119,Nigma,12,12,5380279351,7554697
1927,False,65,Team Liquid,13,13,5380279351,2163
1928,True,79,Team Liquid,14,14,5380279351,2163
1929,True,51,Nigma,15,15,5380279351,7554697
1930,True,80,Team Liquid,16,16,5380279351,2163
1931,True,46,Nigma,17,17,5380279351,7554697
1932,False,55,Team Liquid,18,18,5380279351,2163
1933,False,10,Nigma,19,19,5380279351,7554697
1934,True,112,Nigma,20,20,5380279351,7554697
1935,True,114,Team Liquid,21,21,5380279351,2163
1936,False,99,Nigma,0,0,5380165383,7554697
1937,False,53,Team Liquid,1,1,5380165383,2163
1938,False,98,Nigma,2,2,5380165383,7554697
1939,False,91,Team Liquid,3,3,5380165383,2163
1940,False,77,Nigma,4,4,5380165383,7554697
1941,False,100,Team Liquid,5,5,5380165383,2163
1942,False,111,Nigma,6,6,5380165383,7554697
1943,False,129,Team Liquid,7,7,5380165383,2163
1944,True,106,Nigma,8,8,5380165383,7554697
1945,True,90,Team Liquid,9,9,5380165383,2163
1946,True,121,Team Liquid,10,10,5380165383,2163
1947,True,31,Nigma,11,11,5380165383,7554697
1948,False,2,Nigma,12,12,5380165383,7554697
1949,False,15,Team Liquid,13,13,5380165383,2163
1950,True,49,Team Liquid,14,14,5380165383,2163
1951,True,51,Nigma,15,15,5380165383,7554697
1952,True,95,Team Liquid,16,16,5380165383,2163
1953,True,36,Nigma,17,17,5380165383,7554697
1954,False,82,Team Liquid,18,18,5380165383,2163
1955,False,46,Nigma,19,19,5380165383,7554697
1956,True,45,Nigma,20,20,5380165383,7554697
1957,True,65,Team Liquid,21,21,5380165383,2163
1958,False,98,Nigma,0,0,5380053716,7554697
1959,False,129,Team Liquid,1,1,5380053716,2163
1960,False,77,Nigma,2,2,5380053716,7554697
1961,False,91,Team Liquid,3,3,5380053716,2163
1962,False,121,Nigma,4,4,5380053716,7554697
1963,False,53,Team Liquid,5,5,5380053716,2163
1964,False,99,Nigma,6,6,5380053716,7554697
1965,False,100,Team Liquid,7,7,5380053716,2163
1966,True,90,Nigma,8,8,5380053716,7554697
1967,True,111,Team Liquid,9,9,5380053716,2163
1968,True,106,Team Liquid,10,10,5380053716,2163
1969,True,7,Nigma,11,11,5380053716,7554697
1970,False,43,Nigma,12,12,5380053716,7554697
1971,False,82,Team Liquid,13,13,5380053716,2163
1972,True,119,Team Liquid,14,14,5380053716,2163
1973,True,126,Nigma,15,15,5380053716,7554697
1974,True,95,Team Liquid,16,16,5380053716,2163
1975,True,15,Nigma,17,17,5380053716,7554697
1976,False,10,Team Liquid,18,18,5380053716,2163
1977,False,65,Nigma,19,19,5380053716,7554697
1978,True,41,Nigma,20,20,5380053716,7554697
1979,True,28,Team Liquid,21,21,5380053716,2163
1980,False,53,Team Liquid,0,0,5378776518,2163
1981,False,98,Alliance,1,1,5378776518,111474
1982,False,43,Team Liquid,2,2,5378776518,2163
1983,False,110,Alliance,3,3,5378776518,111474
1984,False,79,Team Liquid,4,4,5378776518,2163
1985,False,121,Alliance,5,5,5378776518,111474
1986,False,129,Team Liquid,6,6,5378776518,2163
1987,False,90,Alliance,7,7,5378776518,111474
1988,True,111,Team Liquid,8,8,5378776518,2163
1989,True,66,Alliance,9,9,5378776518,111474
1990,True,100,Alliance,10,10,5378776518,111474
1991,True,99,Team Liquid,11,11,5378776518,2163
1992,False,8,Team Liquid,12,12,5378776518,2163
1993,False,59,Alliance,13,13,5378776518,111474
1994,True,36,Alliance,14,14,5378776518,111474
1995,True,83,Team Liquid,15,15,5378776518,2163
1996,True,11,Alliance,16,16,5378776518,111474
1997,True,52,Team Liquid,17,17,5378776518,2163
1998,False,80,Alliance,18,18,5378776518,111474
1999,False,63,Team Liquid,19,19,5378776518,2163
2000,True,65,Team Liquid,20,20,5378776518,2163
2001,True,102,Alliance,21,21,5378776518,111474
2002,False,53,Team Liquid,0,0,5378677021,2163
2003,False,98,Alliance,1,1,5378677021,111474
2004,False,43,Team Liquid,2,2,5378677021,2163
2005,False,121,Alliance,3,3,5378677021,111474
2006,False,79,Team Liquid,4,4,5378677021,2163
2007,False,110,Alliance,5,5,5378677021,111474
2008,False,96,Team Liquid,6,6,5378677021,2163
2009,False,90,Alliance,7,7,5378677021,111474
2010,True,111,Team Liquid,8,8,5378677021,2163
2011,True,91,Alliance,9,9,5378677021,111474
2012,True,129,Alliance,10,10,5378677021,111474
2013,True,106,Team Liquid,11,11,5378677021,2163
2014,False,93,Team Liquid,12,12,5378677021,2163
2015,False,36,Alliance,13,13,5378677021,111474
2016,True,66,Alliance,14,14,5378677021,111474
2017,True,9,Team Liquid,15,15,5378677021,2163
2018,True,99,Alliance,16,16,5378677021,111474
2019,True,59,Team Liquid,17,17,5378677021,2163
2020,False,65,Alliance,18,18,5378677021,111474
2021,False,47,Team Liquid,19,19,5378677021,2163
2022,True,49,Team Liquid,20,20,5378677021,2163
2023,True,25,Alliance,21,21,5378677021,111474
2024,False,43,Team Liquid,0,0,5378573436,2163
2025,False,110,Alliance,1,1,5378573436,111474
2026,False,53,Team Liquid,2,2,5378573436,2163
2027,False,121,Alliance,3,3,5378573436,111474
2028,False,79,Team Liquid,4,4,5378573436,2163
2029,False,98,Alliance,5,5,5378573436,111474
2030,False,96,Team Liquid,6,6,5378573436,2163
2031,False,90,Alliance,7,7,5378573436,111474
2032,True,106,Team Liquid,8,8,5378573436,2163
2033,True,7,Alliance,9,9,5378573436,111474
2034,True,39,Alliance,10,10,5378573436,111474
2035,True,111,Team Liquid,11,11,5378573436,2163
2036,False,72,Team Liquid,12,12,5378573436,2163
2037,False,99,Alliance,13,13,5378573436,111474
2038,True,66,Alliance,14,14,5378573436,111474
2039,True,9,Team Liquid,15,15,5378573436,2163
2040,True,67,Alliance,16,16,5378573436,111474
2041,True,49,Team Liquid,17,17,5378573436,2163
2042,False,10,Alliance,18,18,5378573436,111474
2043,False,36,Team Liquid,19,19,5378573436,2163
2044,True,80,Team Liquid,20,20,5378573436,2163
2045,True,15,Alliance,21,21,5378573436,111474
2046,False,120,Team Liquid,0,0,5376173268,2163
2047,False,121,Ninjas in Pyjamas,1,1,5376173268,6214973
2048,False,45,Team Liquid,2,2,5376173268,2163
2049,False,110,Ninjas in Pyjamas,3,3,5376173268,6214973
2050,False,111,Team Liquid,4,4,5376173268,2163
2051,False,90,Ninjas in Pyjamas,5,5,5376173268,6214973
2052,False,62,Team Liquid,6,6,5376173268,2163
2053,False,63,Ninjas in Pyjamas,7,7,5376173268,6214973
2054,True,106,Team Liquid,8,8,5376173268,2163
2055,True,99,Ninjas in Pyjamas,9,9,5376173268,6214973
2056,True,79,Ninjas in Pyjamas,10,10,5376173268,6214973
2057,True,30,Team Liquid,11,11,5376173268,2163
2058,False,95,Team Liquid,12,12,5376173268,2163
2059,False,65,Ninjas in Pyjamas,13,13,5376173268,6214973
2060,True,26,Ninjas in Pyjamas,14,14,5376173268,6214973
2061,True,107,Team Liquid,15,15,5376173268,2163
2062,True,129,Ninjas in Pyjamas,16,16,5376173268,6214973
2063,True,40,Team Liquid,17,17,5376173268,2163
2064,False,8,Ninjas in Pyjamas,18,18,5376173268,6214973
2065,False,82,Team Liquid,19,19,5376173268,2163
2066,True,44,Team Liquid,20,20,5376173268,2163
2067,True,77,Ninjas in Pyjamas,21,21,5376173268,6214973
2068,False,120,Team Liquid,0,0,5375966447,2163
2069,False,121,Ninjas in Pyjamas,1,1,5375966447,6214973
2070,False,45,Team Liquid,2,2,5375966447,2163
2071,False,63,Ninjas in Pyjamas,3,3,5375966447,6214973
2072,False,111,Team Liquid,4,4,5375966447,2163
2073,False,110,Ninjas in Pyjamas,5,5,5375966447,6214973
2074,False,99,Team Liquid,6,6,5375966447,2163
2075,False,90,Ninjas in Pyjamas,7,7,5375966447,6214973
2076,True,106,Team Liquid,8,8,5375966447,2163
2077,True,62,Ninjas in Pyjamas,9,9,5375966447,6214973
2078,True,79,Ninjas in Pyjamas,10,10,5375966447,6214973
2079,True,100,Team Liquid,11,11,5375966447,2163
2080,False,65,Team Liquid,12,12,5375966447,2163
2081,False,77,Ninjas in Pyjamas,13,13,5375966447,6214973
2082,True,64,Ninjas in Pyjamas,14,14,5375966447,6214973
2083,True,30,Team Liquid,15,15,5375966447,2163
2084,True,95,Ninjas in Pyjamas,16,16,5375966447,6214973
2085,True,10,Team Liquid,17,17,5375966447,2163
2086,False,40,Ninjas in Pyjamas,18,18,5375966447,6214973
2087,False,82,Team Liquid,19,19,5375966447,2163
2088,True,78,Team Liquid,20,20,5375966447,2163
2089,True,34,Ninjas in Pyjamas,21,21,5375966447,6214973
2090,False,100,Natus Vincere,0,0,5360122797,36
2091,False,53,Team Liquid,1,1,5360122797,2163
2092,False,63,Natus Vincere,2,2,5360122797,36
2093,False,43,Team Liquid,3,3,5360122797,2163
2094,False,110,Natus Vincere,4,4,5360122797,36
2095,False,90,Team Liquid,5,5,5360122797,2163
2096,False,129,Natus Vincere,6,6,5360122797,36
2097,False,106,Team Liquid,7,7,5360122797,2163
2098,True,45,Natus Vincere,8,8,5360122797,36
2099,True,121,Team Liquid,9,9,5360122797,2163
2100,True,49,Team Liquid,10,10,5360122797,2163
2101,True,126,Natus Vincere,11,11,5360122797,36
2102,False,88,Natus Vincere,12,12,5360122797,36
2103,False,15,Team Liquid,13,13,5360122797,2163
2104,True,107,Team Liquid,14,14,5360122797,2163
2105,True,62,Natus Vincere,15,15,5360122797,36
2106,True,65,Team Liquid,16,16,5360122797,2163
2107,True,93,Natus Vincere,17,17,5360122797,36
2108,False,2,Team Liquid,18,18,5360122797,2163
2109,False,1,Natus Vincere,19,19,5360122797,36
2110,True,120,Natus Vincere,20,20,5360122797,36
2111,True,73,Team Liquid,21,21,5360122797,2163
2112,False,53,Team Liquid,0,0,5359992382,2163
2113,False,90,Natus Vincere,1,1,5359992382,36
2114,False,43,Team Liquid,2,2,5359992382,2163
2115,False,63,Natus Vincere,3,3,5359992382,36
2116,False,38,Team Liquid,4,4,5359992382,2163
2117,False,98,Natus Vincere,5,5,5359992382,36
2118,False,96,Team Liquid,6,6,5359992382,2163
2119,False,106,Natus Vincere,7,7,5359992382,36
2120,True,100,Team Liquid,8,8,5359992382,2163
2121,True,110,Natus Vincere,9,9,5359992382,36
2122,True,129,Natus Vincere,10,10,5359992382,36
2123,True,8,Team Liquid,11,11,5359992382,2163
2124,False,93,Team Liquid,12,12,5359992382,2163
2125,False,121,Natus Vincere,13,13,5359992382,36
2126,True,111,Natus Vincere,14,14,5359992382,36
2127,True,126,Team Liquid,15,15,5359992382,2163
2128,True,114,Natus Vincere,16,16,5359992382,36
2129,True,87,Team Liquid,17,17,5359992382,2163
2130,False,17,Natus Vincere,18,18,5359992382,36
2131,False,73,Team Liquid,19,19,5359992382,2163
2132,True,80,Team Liquid,20,20,5359992382,2163
2133,True,46,Natus Vincere,21,21,5359992382,36
2134,False,53,Team Liquid,0,0,5357895815,2163
2135,False,90,Ninjas in Pyjamas,1,1,5357895815,6214973
2136,False,126,Team Liquid,2,2,5357895815,2163
2137,False,110,Ninjas in Pyjamas,3,3,5357895815,6214973
2138,False,96,Team Liquid,4,4,5357895815,2163
2139,False,106,Ninjas in Pyjamas,5,5,5357895815,6214973
2140,False,120,Team Liquid,6,6,5357895815,2163
2141,False,100,Ninjas in Pyjamas,7,7,5357895815,6214973
2142,True,63,Team Liquid,8,8,5357895815,2163
2143,True,129,Ninjas in Pyjamas,9,9,5357895815,6214973
2144,True,86,Ninjas in Pyjamas,10,10,5357895815,6214973
2145,True,121,Team Liquid,11,11,5357895815,2163
2146,False,93,Team Liquid,12,12,5357895815,2163
2147,False,65,Ninjas in Pyjamas,13,13,5357895815,6214973
2148,True,5,Ninjas in Pyjamas,14,14,5357895815,6214973
2149,True,78,Team Liquid,15,15,5357895815,2163
2150,True,4,Ninjas in Pyjamas,16,16,5357895815,6214973
2151,True,8,Team Liquid,17,17,5357895815,2163
2152,False,80,Ninjas in Pyjamas,18,18,5357895815,6214973
2153,False,114,Team Liquid,19,19,5357895815,2163
2154,True,49,Team Liquid,20,20,5357895815,2163
2155,True,46,Ninjas in Pyjamas,21,21,5357895815,6214973
2156,False,106,Ninjas in Pyjamas,0,0,5357767106,6214973
2157,False,53,Team Liquid,1,1,5357767106,2163
2158,False,61,Ninjas in Pyjamas,2,2,5357767106,6214973
2159,False,126,Team Liquid,3,3,5357767106,2163
2160,False,110,Ninjas in Pyjamas,4,4,5357767106,6214973
2161,False,90,Team Liquid,5,5,5357767106,2163
2162,False,100,Ninjas in Pyjamas,6,6,5357767106,6214973
2163,False,65,Team Liquid,7,7,5357767106,2163
2164,True,66,Ninjas in Pyjamas,8,8,5357767106,6214973
2165,True,63,Team Liquid,9,9,5357767106,2163
2166,True,129,Team Liquid,10,10,5357767106,2163
2167,True,49,Ninjas in Pyjamas,11,11,5357767106,6214973
2168,False,68,Ninjas in Pyjamas,12,12,5357767106,6214973
2169,False,73,Team Liquid,13,13,5357767106,2163
2170,True,121,Team Liquid,14,14,5357767106,2163
2171,True,86,Ninjas in Pyjamas,15,15,5357767106,6214973
2172,True,114,Team Liquid,16,16,5357767106,2163
2173,True,20,Ninjas in Pyjamas,17,17,5357767106,6214973
2174,False,12,Team Liquid,18,18,5357767106,2163
2175,False,98,Ninjas in Pyjamas,19,19,5357767106,6214973
2176,True,95,Ninjas in Pyjamas,20,20,5357767106,6214973
2177,True,80,Team Liquid,21,21,5357767106,2163
2178,False,53,Team Liquid,0,0,5353054308,2163
2179,False,61,Chicken Fighters !,1,1,5353054308,7553952
2180,False,120,Team Liquid,2,2,5353054308,2163
2181,False,110,Chicken Fighters !,3,3,5353054308,7553952
2182,False,82,Team Liquid,4,4,5353054308,2163
2183,False,100,Chicken Fighters !,5,5,5353054308,7553952
2184,False,51,Team Liquid,6,6,5353054308,2163
2185,False,90,Chicken Fighters !,7,7,5353054308,7553952
2186,True,106,Team Liquid,8,8,5353054308,2163
2187,True,111,Chicken Fighters !,9,9,5353054308,7553952
2188,True,95,Chicken Fighters !,10,10,5353054308,7553952
2189,True,15,Team Liquid,11,11,5353054308,2163
2190,False,39,Team Liquid,12,12,5353054308,2163
2191,False,112,Chicken Fighters !,13,13,5353054308,7553952
2192,True,86,Chicken Fighters !,14,14,5353054308,7553952
2193,True,66,Team Liquid,15,15,5353054308,2163
